poi_name,poi_type,poi_subtype,poi_lat,poi_long,location_poi_dwid,town
44031 (bus stop),transportation,bus stop,1.37785685559133,103.762323738147,3748e06a954b6debd97eacf3f91dad8b,bukit timah
44019 (bus stop),transportation,bus stop,1.37651095521344,103.762529952446,d7c31f4940a3c92b1c4997f731f8dba9,bukit timah
43111 (bus stop),transportation,bus stop,1.372299722,103.7629815,1a0e55a245115672a706201ff8f96be0,bukit timah
43119 (bus stop),transportation,bus stop,1.37337831,103.7630082,d20a0497100ae1aa493a5fbff825739d,bukit timah
43209 (bus stop),transportation,bus stop,1.34697997438848,103.763842488987,726b6f111d769208145d3b4d4511b4c1,bukit timah
43109 (bus stop),transportation,bus stop,1.37044613008639,103.763930983777,c8a69b68f1c4dc4bde292da15fb573c0,bukit timah
43201 (bus stop),transportation,bus stop,1.34694500005077,103.764646389039,78eff3efdeeb64a0c1108a2b0a40a90c,bukit timah
43091 (bus stop),transportation,bus stop,1.368632533,103.7647411,28844c9a5f5588ffa604546cef2f460b,bukit timah
43099 (bus stop),transportation,bus stop,1.36876369643687,103.765065854527,8bd35d1779b5a93423d8c0c54438b82f,bukit timah
43081 (bus stop),transportation,bus stop,1.36704277785645,103.765727777832,e0f986a535f26f9fd0851d0a164285e5,bukit timah
43089 (bus stop),transportation,bus stop,1.36701628047508,103.766337078961,b1f97f4838d1882bd1ef60cf1adac858,bukit timah
43051 (bus stop),transportation,bus stop,1.3604577745993,103.766879041356,dc5b93c04115f81c8f64cb05e511a770,bukit timah
42991 (bus stop),transportation,bus stop,1.36163999982982,103.76695200001,bb627e5e87a3efe960c0f4233130a4e6,bukit timah
43071 (bus stop),transportation,bus stop,1.365113515,103.7669801,9f262b5c7e78d909e412d012b01ed647,bukit timah
43061 (bus stop),transportation,bus stop,1.36301133873619,103.76739148466,6a07ba9850a73a406fc60c2102d98c5c,bukit timah
43059 (bus stop),transportation,bus stop,1.359413959,103.7674387,de6035d4b79d791b4083fc7ba40bf309,bukit timah
43041 (bus stop),transportation,bus stop,1.35582941,103.7684533,a51d3d9ed5f1e3bb4906d3859c986ce8,bukit timah
43049 (bus stop),transportation,bus stop,1.35569961991528,103.768851414107,698c03faf5c0ca90182a67d1291f8fdc,bukit timah
43021 (bus stop),transportation,bus stop,1.351320078,103.7697953,6d0a13f66cdeb8e6d6b79f2797d87b42,bukit timah
43029 (bus stop),transportation,bus stop,1.35218580086912,103.770008491599,0716f517dd721f4313d8a267c2cc43bf,bukit timah
43019 (bus stop),transportation,bus stop,1.34819961159458,103.771077345081,796e1ebce0c321d9006766531ab3d546,bukit timah
43011 (bus stop),transportation,bus stop,1.347423332902,103.771181388992,e4bd93c027f80c7314ab2cfbc5ace330,bukit timah
42111 (bus stop),transportation,bus stop,1.34584805608249,103.772628610942,dcb394cffda6978b05e8fc90ffe43c76,bukit timah
42119 (bus stop),transportation,bus stop,1.345825131,103.7733028,f606a9c4ccb747f83ee266b96f23e415,bukit timah
42091 (bus stop),transportation,bus stop,1.3427863686432,103.775390338395,f17bc97c89696ad7e911af336c748d53,bukit timah
42099 (bus stop),transportation,bus stop,1.34160317659466,103.775793843765,10a5e929d44dd6eb212770383d610b19,bukit timah
42071 (bus stop),transportation,bus stop,1.33870038579481,103.777027678165,f665c83ed399a4b8b80f20f016a7365a,bukit timah
48119 (bus stop),transportation,bus stop,1.40961851679647,103.779290914075,dcdadf99c5f5b43ee14e3934d26de402,central water catchment
48111 (bus stop),transportation,bus stop,1.40944188,103.7796635,30a205935464e2071c54d2895675a9be,central water catchment
48131 (bus stop),transportation,bus stop,1.404623883,103.7893569,27e82c8cde7aea2d466b02e20d4ae938,central water catchment
43889 (bus stop),transportation,bus stop,1.37027958746361,103.771335363135,934cf09d45905684b8187f5952a5d738,central water catchment
97151 (bus stop),transportation,bus stop,1.34957475266959,103.967056886889,48dff7150ba57f98a3cb3da7b591eada,changi
97169 (bus stop),transportation,bus stop,1.346950227,103.9675372,e731d178e53c1f3c8b8ee7c12f1a8353,changi
97161 (bus stop),transportation,bus stop,1.347168286,103.967594,16b33b8b68fe54e585613a9bedad51c9,changi
97159 (bus stop),transportation,bus stop,1.350289726,103.967691,fec74ce30cca4483256da99ba0c56623,changi
97141 (bus stop),transportation,bus stop,1.35231360645951,103.967935110865,a5663403be75a230b8c151b070758ade,changi
97149 (bus stop),transportation,bus stop,1.351805724,103.967956,4025ef0c713229faae77b95b153f4bf3,changi
97301 (bus stop),transportation,bus stop,1.3518243468889,103.969798483093,59145820dbd097b7087ca1ff00a8b1a7,changi
97179 (bus stop),transportation,bus stop,1.34529387218015,103.969813585275,a0ecbbb6ffa5892f96f7afb6f48363fa,changi
97171 (bus stop),transportation,bus stop,1.34566460191725,103.969938037731,815d8654cee76b27ade33ca51a6a8004,changi
97189 (bus stop),transportation,bus stop,1.34674882360763,103.971467670733,cfcd99a7ca052016832d4b05881ff8e0,changi
97181 (bus stop),transportation,bus stop,1.34784936635369,103.97214908695,fdd7c329fc9c21c14b221b56bc37eba5,changi
97311 (bus stop),transportation,bus stop,1.352558055,103.9729011,93dbb63a9ba2d8e0fb9371b1b73b2a94,changi
97331 (bus stop),transportation,bus stop,1.355636604,103.975098,2d41d943b8ade9e6b39cbd9227a0875c,changi
99071 (bus stop),transportation,bus stop,1.38768333301212,103.978327222075,e51f53c5e186cb652aa42795e51dfe95,changi
99089 (bus stop),transportation,bus stop,1.38909485892039,103.978492201925,bf9ce40b8cab700d9168a3820237047c,changi
99081 (bus stop),transportation,bus stop,1.38939876912069,103.978626612825,f3e438f34c8d754d326afdefcae529e5,changi
99079 (bus stop),transportation,bus stop,1.38759303699415,103.979147147054,0c51a3c56abe65e5a98bc67cd269242b,changi
99091 (bus stop),transportation,bus stop,1.39096634286629,103.979769299887,37c4ae9777c2aa960493e0c03839cfff,changi
99099 (bus stop),transportation,bus stop,1.39085926684392,103.979927786461,c5e0aed888b7b355bccb7ecafc235269,changi
99101 (bus stop),transportation,bus stop,1.39138333298335,103.981700833078,767dbd6d30e05fc57440f54ae3439781,changi
95151 (bus stop),transportation,bus stop,1.342088786,103.9818065,1cf3f0f442f2105a23583b543a7e412d,changi
99109 (bus stop),transportation,bus stop,1.39120638899624,103.981819999862,12a67c24f0977e684749b5d3e06bec7c,changi
95159 (bus stop),transportation,bus stop,1.341914653,103.9822505,0eb590621671d4efa9917a02a12509e8,changi
95011 (bus stop),transportation,bus stop,1.34719486317131,103.984060555653,cfe9b05b9e2e9f0681109907eed5881a,changi
99111 (bus stop),transportation,bus stop,1.39175111095633,103.984157499885,9c5a022ba536821f3211fa5fb1522a87,changi
99119 (bus stop),transportation,bus stop,1.39154974641152,103.98437037478,a61f150d38ad0a1e254df6698c16e520,changi
95019 (bus stop),transportation,bus stop,1.3479429988955,103.984883396495,f6d518696884cb30bdc31d2c959efc12,changi
ntuc fairprice co-operative ltd,market,,1.35622640396404,103.986102024462,d9842bf362526cc6c034134506bb81d9,changi
99129 (bus stop),transportation,bus stop,1.39000501227371,103.986754612839,ed782f655cb18d408269e71b805ef32c,changi
99139 (bus stop),transportation,bus stop,1.38819494717671,103.987233829159,336aa0051869cff07deb996abf80ae02,changi
99131 (bus stop),transportation,bus stop,1.38894186732889,103.987342969313,0904ae2e11372a6947fad1e58fd535a7,changi
99009 (bus stop),transportation,bus stop,1.38969812182147,103.987625536019,f77d7e8ee93213e160b3d5a3a60426ae,changi
changi airport mrt station (cg2),transportation,mrt station,1.35747897447696,103.98788356959,70bf1c7c5025ac5f2a8b3e28fa129057,changi
99181 (bus stop),transportation,bus stop,1.38775412597109,103.988503099751,d32dad6efbebcaee37a9f67446c3f7b9,changi
96219 (bus stop),transportation,bus stop,1.31484614374261,103.988900236391,9f7b3a802078cb0e4f0c664a251605d5,changi
ntuc fairprice co-operative ltd,market,,1.35573867096329,103.98930597075,e5d209c0819d8f526781fc2e142d615b,changi
99189 (bus stop),transportation,bus stop,1.38841416669609,103.989716388921,7e726ef2e3a91a59339a1c2668432778,changi
99171 (bus stop),transportation,bus stop,1.3911274998853,103.991021388785,784c532f7f2aecba346817dcf8095566,changi
95079 (bus stop),transportation,bus stop,1.390194167,103.9925203,ad9096011847f8b619c0037c798deb42,changi
99161 (bus stop),transportation,bus stop,1.39026180023835,103.992956641345,60f842b4001fc0fa650268475eb03d61,changi
95049 (bus stop),transportation,bus stop,1.37359444395208,103.994434166892,2f4a41935f2172376af4d11d7269efa4,changi
95071 (bus stop),transportation,bus stop,1.38994660044401,103.995121976696,a8693dbbc0a3b2da2a8932070d5a0df5,changi
95041 (bus stop),transportation,bus stop,1.37265452174679,103.995700415901,1443934f59b929789b3913ae1cef74e6,changi
95089 (bus stop),transportation,bus stop,1.3896216666281,103.995931111157,686f9e73c7bbd360f451273f3e42a52b,changi
95051 (bus stop),transportation,bus stop,1.375283244,103.9961958,80e4eab2c0b481728a36a7d88bfc00cb,changi
95069 (bus stop),transportation,bus stop,1.377898481,103.9964316,b489a650d9298787516c56cf697464a4,changi
95061 (bus stop),transportation,bus stop,1.37755167125239,103.996538993662,91098afaae5f9edfc511b934234d7b54,changi
95081 (bus stop),transportation,bus stop,1.38959028116076,103.997616939502,fadad0a009e0607f3c5cbcb84991316c,changi
95149 (bus stop),transportation,bus stop,1.38128155028492,103.997856827618,50588872f110e092c2838c68563e6aa0,changi
95141 (bus stop),transportation,bus stop,1.381386185,103.9981914,2781063ae396e0af9b3ac4a7120c4ecc,changi
95099 (bus stop),transportation,bus stop,1.38815449136233,103.998786082443,ba219093e635bdb874cce2f175af9b5c,changi
95139 (bus stop),transportation,bus stop,1.38557240853303,103.998997875467,a99cc2e103a5b7275abc69e4ff380e64,changi
95091 (bus stop),transportation,bus stop,1.38721361107221,103.999713610964,80626030f7210c729b1bb50bb0c3d4a3,changi
95131 (bus stop),transportation,bus stop,1.38525245879324,103.999834390004,03fc4e49bd710ff2379279855a7da8ad,changi
95191 (bus stop),transportation,bus stop,1.38009118982206,104.000926405208,568d2be9e8c3163e620f7e739663e69c,changi
95189 (bus stop),transportation,bus stop,1.37874470731751,104.001472478219,c285c10c5042552b9f342c5bc598c267,changi
95181 (bus stop),transportation,bus stop,1.37700618966481,104.001898405071,85c8f015866ae2974dff02dace43aad8,changi
95171 (bus stop),transportation,bus stop,1.37462795165881,104.002073405081,ced60307e01cbb4c558408065ecac9e3,changi
95179 (bus stop),transportation,bus stop,1.37635787253518,104.002216405156,8ae85fca9527c03f30668dc8a8fc4f00,changi
cp management services private limited,market,,1.32736602101872,104.004244172964,825124e878b5f8ffda7921ee540dd11f,changi
95169 (bus stop),transportation,bus stop,1.372623,104.0046664,7ac48aac3ae8a53ce993e8c9ff70c6d5,changi
44071 (bus stop),transportation,bus stop,1.376777261,103.7362222,cac83ce0a32e6d0fe0b9755f8bd5ae25,choa chu kang
44079 (bus stop),transportation,bus stop,1.37657500771251,103.736346589449,1be6154c05e5ec6e5f11412a1a2859e8,choa chu kang
44629 (bus stop),transportation,bus stop,1.37851168878682,103.736449079319,d01ca457d92679b0574b20d255db9082,choa chu kang
44621 (bus stop),transportation,bus stop,1.3792293446139,103.737100502048,8f84172088b9c4d08aaa58e41547c78d,choa chu kang
44559 (bus stop),transportation,bus stop,1.37620955739601,103.737890663466,79fc8e42de2a379247856650b055cf3e,choa chu kang
44551 (bus stop),transportation,bus stop,1.37602460873478,103.738430058838,9b4240ffa89ccdc6f03f6ee68601c9de,choa chu kang
44509 (bus stop),transportation,bus stop,1.38081340367471,103.738451775878,e12adc7ff48f15de09a6ecb4df5ea6d2,choa chu kang
44689 (bus stop),transportation,bus stop,1.37811000404783,103.738498932729,eb71e1d13b62c456da217dd05c8c7750,choa chu kang
64131 (bus stop),transportation,bus stop,1.36302498418056,103.903505513421,cd5218c1dbe1ec43e17cdb7b54269b2d,paya lebar
64139 (bus stop),transportation,bus stop,1.36324550044095,103.906771860742,53a25f726f1adfdcc19986e81f7bf60b,paya lebar
64141 (bus stop),transportation,bus stop,1.364673099,103.908205,966c3bef0191f8ac769f214e28853cde,paya lebar
64149 (bus stop),transportation,bus stop,1.36508805583314,103.908903055857,43c21f3acc7a99a60a99a1d92e88ee09,paya lebar
64151 (bus stop),transportation,bus stop,1.36812309450957,103.909848109696,65fc903c1c2399659f30691e236f0c74,paya lebar
64159 (bus stop),transportation,bus stop,1.36751138266023,103.90999237335,499107cb7028502483bfdb6996d565b0,paya lebar
64161 (bus stop),transportation,bus stop,1.37190805558521,103.911428888899,203050e1635556cf1cd33a02c7eb4c40,paya lebar
64169 (bus stop),transportation,bus stop,1.37131499853178,103.911465271077,aa41b18bc1ce28f9b61fc379809a5da3,paya lebar
64171 (bus stop),transportation,bus stop,1.37400500001225,103.912350000038,76e68ea40185f6039aebc0dffa7e5a1a,paya lebar
64179 (bus stop),transportation,bus stop,1.374207762,103.9128763,c2dd1e4f1f3560006e5ec12a9b8aa7fb,paya lebar
64181 (bus stop),transportation,bus stop,1.37652001179357,103.913361893187,01b228e3af53fd958b150015f7050e39,paya lebar
64189 (bus stop),transportation,bus stop,1.37620655,103.9136117,f3dbafee9ea7b4307d02ece698b71a79,paya lebar
64199 (bus stop),transportation,bus stop,1.379183759,103.9156811,57daec25d24ec2c0c5d15eac671636c2,paya lebar
64191 (bus stop),transportation,bus stop,1.37946639122628,103.915932399195,c05776ce234dca313e7db2b01e15bce8,paya lebar
73029 (bus stop),transportation,bus stop,1.37988665907288,103.918173879555,38d636977f2aa7e3ad175d7932a05b15,paya lebar
73021 (bus stop),transportation,bus stop,1.37990824811881,103.918606512875,f54c121677421bd92b5f1826978d854b,paya lebar
73039 (bus stop),transportation,bus stop,1.37605781647567,103.919840609253,a2dd16d8eea0260a7a52a86a1c59381f,paya lebar
73031 (bus stop),transportation,bus stop,1.37606329715025,103.920020388459,62800100ab09675ff2a56759fb6fa6a5,paya lebar
74019 (bus stop),transportation,bus stop,1.37358500007729,103.920151388986,f7b404327e99ecc2744b4187aa9fdf52,paya lebar
74011 (bus stop),transportation,bus stop,1.37329165819502,103.920450328425,b5c396155be238b915acc79c53a77ff1,paya lebar
74021 (bus stop),transportation,bus stop,1.37042803429511,103.922781611166,21c76abfab95dea11f79a3aa9dea310a,paya lebar
74029 (bus stop),transportation,bus stop,1.37007052326128,103.922889947197,c9fd2cb8d6d5b4b12a45281d6857af5b,paya lebar
74039 (bus stop),transportation,bus stop,1.3673530871743,103.926181813841,2792019e9f49d6812a763a4e1e8d8a1b,paya lebar
74031 (bus stop),transportation,bus stop,1.36753470064257,103.926486112826,46b4b69c8308b5bf7f7d3c1bc192e941,paya lebar
24549 (bus stop),transportation,bus stop,1.302736389,103.6554358,989119ca631dd8ea0dd7e4d914b03748,pioneer
24539 (bus stop),transportation,bus stop,1.30492020241093,103.655480293172,a681011d5aa759d535be0720262a73ec,pioneer
24541 (bus stop),transportation,bus stop,1.30275657605718,103.655655505854,07f431cc19ad5d0065f1d1c7082b145e,pioneer
24531 (bus stop),transportation,bus stop,1.30622638904039,103.65688416697,98f20c9f8197a0a9d6f37175cf53448d,pioneer
24559 (bus stop),transportation,bus stop,1.30079305608636,103.657480000094,b4b3983919bdd1e0b2346501b2e1aa0a,pioneer
24431 (bus stop),transportation,bus stop,1.30726611096367,103.657699999916,ea2a57fbcf51494bb1f12a8a556397de,pioneer
24421 (bus stop),transportation,bus stop,1.30463277796676,103.659506111014,aa01fc9e29e533fcb6995bad1a4a2e1f,pioneer
24209 (bus stop),transportation,bus stop,1.31523764092192,103.659869320166,d700b8d7e20cabd65c1229f59334afe0,pioneer
24199 (bus stop),transportation,bus stop,1.31308152317023,103.659936663306,77b98a37af694663f68812b2964dda9b,pioneer
gul circle mrt station (ew30),transportation,mrt station,1.319470868174,103.660530403418,eb44213b0a6687db1527081d20e07321,pioneer
24441 (bus stop),transportation,bus stop,1.30713498240251,103.660968300947,ca4fabd2693930b21952657da28c876d,pioneer
24411 (bus stop),transportation,bus stop,1.30243777785159,103.661733611075,decfb8486cba3644fae9ac60cdfc5308,pioneer
24189 (bus stop),transportation,bus stop,1.311162291,103.6619381,ba5ab0f507acf94ed3f78692e488dbfe,pioneer
24401 (bus stop),transportation,bus stop,1.30031638890651,103.663557778055,4a0b8f3ff215cda51f123cc4555af387,pioneer
24451 (bus stop),transportation,bus stop,1.30599340060304,103.663787220159,69269d07a7d290875eca3864222d3765,pioneer
24391 (bus stop),transportation,bus stop,1.29859319884512,103.664471016987,56db0c292bf1e906cc9661cc5fd99970,pioneer
24179 (bus stop),transportation,bus stop,1.30940312312785,103.664771262225,1c940397e624d105f5cddd6248a11bc8,pioneer
24381 (bus stop),transportation,bus stop,1.3068880560614,103.665327221872,f818193013f47a208c9108f7a45be115,pioneer
24641 (bus stop),transportation,bus stop,1.31424,103.6655139,8229c809f53a5ee59be8d791a3ba2fa5,pioneer
24389 (bus stop),transportation,bus stop,1.30668431072635,103.665515638696,d7088efaab0b788f3c33ab3a88624b5d,pioneer
24301 (bus stop),transportation,bus stop,1.312609859,103.6658491,69fb0c101695f02b3d25b3cf95c16c9a,pioneer
24379 (bus stop),transportation,bus stop,1.30366278,103.6658843,1f0b8211d5ba2623a16d0add3db72075,pioneer
24229 (bus stop),transportation,bus stop,1.31953778095389,103.66615348828,ccb0c52461ec341f571f401631a83c14,pioneer
24169 (bus stop),transportation,bus stop,1.31038624703787,103.66671592996,828233c16931a1b6bccb796b003c0c88,pioneer
24581 (bus stop),transportation,bus stop,1.324961389,103.6669958,b4b976d8f704168c86b4d5b4234e7731,pioneer
24351 (bus stop),transportation,bus stop,1.29811763310904,103.668390524917,b43ceca9969211d374f9ebc11bf27761,pioneer
24651 (bus stop),transportation,bus stop,1.3149002780728,103.668826110979,8ef91b38ce95fffe977a38aa3fc8ff0f,pioneer
24239 (bus stop),transportation,bus stop,1.319791667,103.6690039,14ab7fcf7d6526c4806cf7a9d4708272,pioneer
24571 (bus stop),transportation,bus stop,1.32367555856625,103.669067502087,5e0370f33f3d83f3f4977d2183d32229,pioneer
24599 (bus stop),transportation,bus stop,1.32562284433684,103.669266439945,0dfddee5a3e4860a85fcb764f2b03d6c,pioneer
24129 (bus stop),transportation,bus stop,1.326141806,103.6698714,9e88ba0f2aee7dbda8bbe9a5282fbf79,pioneer
24089 (bus stop),transportation,bus stop,1.31445576135795,103.670690017077,e0b055ec7eecd13785dd171a06498c7d,pioneer
24341 (bus stop),transportation,bus stop,1.295596248,103.6706958,c56f9629616172048ce997278c327ccd,pioneer
24349 (bus stop),transportation,bus stop,1.29557792044012,103.670916444678,3f9e2625907aaedf4b57e1601629bff5,pioneer
24489 (bus stop),transportation,bus stop,1.325743957,103.6711106,c2624d5475573593bf0fa2e8234d5609,pioneer
24299 (bus stop),transportation,bus stop,1.31215859373448,103.671650070815,e296962bc4d2165418d7f61f560c0afa,pioneer
24249 (bus stop),transportation,bus stop,1.32001417106907,103.67231073805,adb3f32c43b53a63177715fb4676f3fc,pioneer
24139 (bus stop),transportation,bus stop,1.32739540810984,103.67245955679,c4de00ceb1978bba9afbfa3b6101aeeb,pioneer
24049 (bus stop),transportation,bus stop,1.33094145,103.6737907,c219b14cc743f4c75f30cddda9db8000,pioneer
24499 (bus stop),transportation,bus stop,1.32598701005666,103.674395651463,8b7573cbd7b52932af76cc0fa63cda35,pioneer
24149 (bus stop),transportation,bus stop,1.32754011137514,103.674663217676,60280f16eb177a0ec8e932ab09a48021,pioneer
24289 (bus stop),transportation,bus stop,1.31240457491368,103.674858525035,b7f0d2d4838ca0f94b186e0e75f66037,pioneer
24041 (bus stop),transportation,bus stop,1.33035313062205,103.674993166637,988770bb9f2e9b658b06bd9cd2faa396,pioneer
24259 (bus stop),transportation,bus stop,1.32022430373465,103.675628574348,f0e48ee7f66f4ea28b76b965fbf4fbc1,pioneer
23321 (bus stop),transportation,bus stop,1.30404333039647,103.676184792234,355182af5a2b77c46cc494c5be5ed404,pioneer
24269 (bus stop),transportation,bus stop,1.31796007151115,103.676608280845,97a57381da79526bf904b4e44cbd87df,pioneer
24159 (bus stop),transportation,bus stop,1.32684222340355,103.676642447119,e164f8692a5cbb006f1bb2b67eb95ca7,pioneer
24279 (bus stop),transportation,bus stop,1.31480277462575,103.676746306056,a92832d4975983cb850a8943fef8af1f,pioneer
gowri's global marketing pte. ltd.,market,,1.32888600062521,103.677129984162,4e7a15c4af996dcedf720b9310414907,pioneer
23311 (bus stop),transportation,bus stop,1.30178638884021,103.677455556017,ad5b64281df01c5f6f4792c162c8faed,pioneer
23491 (bus stop),transportation,bus stop,1.327924084,103.6778086,dc189035cb312f8cf6754ef942827366,pioneer
24639 (bus stop),transportation,bus stop,1.32041012787203,103.677915692878,9608e89d6158c86b183be264f215ca76,pioneer
23499 (bus stop),transportation,bus stop,1.32755092342029,103.678051035015,e7e649bccd7febf76c1402510a009c1b,pioneer
ntuc fairprice co-operative ltd,market,,1.32460664929081,103.678096359775,d4424dc502bbff1d3a3ca554f1fd928a,pioneer
24631 (bus stop),transportation,bus stop,1.320566576,103.6782444,d8f8eae56b5cb449775aa91966eae0c1,pioneer
23081 (bus stop),transportation,bus stop,1.33011660560051,103.678267989781,c8f620641325ca3af0283db9c212a3a9,pioneer
joo koon mrt station (ew29),transportation,mrt station,1.32771717334029,103.678375143838,dadee45100126274913623ca61037467,pioneer
24009 (bus stop),transportation,bus stop,1.32697254702256,103.678397912476,bccd1e06a21a2bab166147dc58708354,pioneer
23089 (bus stop),transportation,bus stop,1.330433729,103.6784347,84484bd00f764156d7b531289914b31f,pioneer
23341 (bus stop),transportation,bus stop,1.311184964,103.678508,811d58c1b4095bd850198a1d532908e2,pioneer
23441 (bus stop),transportation,bus stop,1.313041869,103.678627,607010d60365b54baac21cd29dd4617f,pioneer
23349 (bus stop),transportation,bus stop,1.31076855055733,103.678715794372,29fe2b3918b53477e5217295695113c1,pioneer
23351 (bus stop),transportation,bus stop,1.31615485853984,103.678749416067,b608d726b1934328863b3f73b784cf73,pioneer
23449 (bus stop),transportation,bus stop,1.31284166687352,103.678775833002,dc2aa7875729e5c335b575bb7182c687,pioneer
23361 (bus stop),transportation,bus stop,1.31910770453806,103.678838322727,351fb3226a354a148972fe43efa93365,pioneer
23359 (bus stop),transportation,bus stop,1.315005008,103.6788828,f6099fd6cb6274a7fa9dcfbb955c7889,pioneer
23281 (bus stop),transportation,bus stop,1.3065061755792,103.678967371143,ffb38523b37129011f5a8a329dfab413,pioneer
23371 (bus stop),transportation,bus stop,1.32595445310936,103.679081467193,62f637e3a1974cdc03fd881415eb6751,pioneer
23369 (bus stop),transportation,bus stop,1.31907826658432,103.679110234239,ee971d07cb5a263adef8d104f7df4412,pioneer
23291 (bus stop),transportation,bus stop,1.30382409542352,103.679304774212,347db63ad403154daabc3bb8e4dc3382,pioneer
23519 (bus stop),transportation,bus stop,1.324793524,103.679366,879994b6d3f86f6f57942b1c73acd0e5,pioneer
23379 (bus stop),transportation,bus stop,1.32654312284569,103.679394398355,085d1f25a7b705f1665541c106845bdf,pioneer
23301 (bus stop),transportation,bus stop,1.30212057052923,103.679539032483,740d0a79d0079377e2d30acbc4e7ef3b,pioneer
23479 (bus stop),transportation,bus stop,1.31950924533161,103.680659853344,89bbbaa28ffa734e5cf905c824fe3120,pioneer
23471 (bus stop),transportation,bus stop,1.31966340935721,103.680971947744,d10d4afa5d14db1ef8e4572b7740ca22,pioneer
23079 (bus stop),transportation,bus stop,1.33017908904196,103.681815442257,255bac9c8e54fe9f61f9e8833655a9a0,pioneer
52351 (bus stop),transportation,bus stop,1.3383680068043,103.853280058785,3bd0a7baa64c2cbdf659048f0ef50796,toa payoh
52281 (bus stop),transportation,bus stop,1.33444611098547,103.853624166856,9aa4de000266b88bcc7aba732939e2c3,toa payoh
52539 (bus stop),transportation,bus stop,1.33991805604876,103.853862500101,ab257c6d8f781892573054fa98d07c97,toa payoh
52289 (bus stop),transportation,bus stop,1.33501934343672,103.853864909893,685b3145d22215a9d7a3a34645cfb16c,toa payoh
lin poh ling,market,,1.34065219732116,103.854334496927,26f4c65446e716fc9e6efe6340d52fc0,toa payoh
52301 (bus stop),transportation,bus stop,1.33411036058045,103.854626038921,570a9b71ddaf7c8515e85c496c344cf5,toa payoh
52309 (bus stop),transportation,bus stop,1.333903007,103.8546763,f1ad47ff62eb5b80bab012e8a5542c46,toa payoh
52439 (bus stop),transportation,bus stop,1.33825111105455,103.855411667096,5edd3d9a9a954f038b7f07121d919c37,toa payoh
52349 (bus stop),transportation,bus stop,1.33619305607431,103.855442499961,7fea2f5d5513d69b3ef4958b02563005,toa payoh
sheng siong supermarket pte ltd,market,,1.33904479767405,103.855618338722,8fad2c687e5ee69b56ee4edf42e79ade,toa payoh
52341 (bus stop),transportation,bus stop,1.33625777803202,103.855622500096,0a8be5b00c757f3d78da27e7e46a1ceb,toa payoh
52331 (bus stop),transportation,bus stop,1.332463066,103.8558103,75f16f4d77036da9807f459075633cb9,toa payoh
52339 (bus stop),transportation,bus stop,1.33287166710063,103.855860832854,626671ed910222f02ed403df9da97d70,toa payoh
52371 (bus stop),transportation,bus stop,1.339929649,103.8565159,ad61334a71b28c57a09ab770a4aa678a,toa payoh
52319 (bus stop),transportation,bus stop,1.33412138894887,103.857126110892,55bc5d644a517593f3bf7144ec2133fa,toa payoh
52429 (bus stop),transportation,bus stop,1.33630975088442,103.857129394004,8d2d77b699bd056e540d862d6818512e,toa payoh
52311 (bus stop),transportation,bus stop,1.33435800960419,103.857218391617,205faa56b51c383194a48819cfc7301a,toa payoh
52529 (bus stop),transportation,bus stop,1.34139068062639,103.85730634566,89e2e6af1462db2831690d5ab3453d01,toa payoh
cold storage singapore (1983) pte ltd,market,,1.33211277447272,103.857378073376,6878150d382cecf36e5675471fff1e35,toa payoh
52389 (bus stop),transportation,bus stop,1.33972612924125,103.858082114458,8900f2e52ba8934f9c9d4443abb1e91f,toa payoh
52381 (bus stop),transportation,bus stop,1.33988664007905,103.858306304605,4afb777066e26dbfbe6873e3159a9090,toa payoh
52481 (bus stop),transportation,bus stop,1.33524833308438,103.858592777936,7d4eb26a518abe929d5e0add1749afc7,toa payoh
52489 (bus stop),transportation,bus stop,1.33536277792674,103.85871194398,22da003d370f13536d7acad9a51c05a8,toa payoh
52399 (bus stop),transportation,bus stop,1.33696449397873,103.859733895085,42fefab2c70229b3f29008c4083acb27,toa payoh
52391 (bus stop),transportation,bus stop,1.33765138888333,103.859883496574,753186b4ceaa5b9c897c6289ddb6db8e,toa payoh
52089 (bus stop),transportation,bus stop,1.329916903,103.8602737,e0680887a5c4e60db7523b5a7fe50a16,toa payoh
52081 (bus stop),transportation,bus stop,1.330813893,103.8608408,60fdf053fea9fbc70c4ec9381a08afca,toa payoh
60089 (bus stop),transportation,bus stop,1.32865054968338,103.866159672954,486a630722e6fd4d00eda0b87ba78794,toa payoh
60081 (bus stop),transportation,bus stop,1.3293122604852,103.866291046231,4d9de2809cd6aad2b4abe18364d14553,toa payoh
61101 (bus stop),transportation,bus stop,1.3356013894852,103.863703340253,8f62e4f477b63723babb0163dd783704,toa payoh
61079 (bus stop),transportation,bus stop,1.33598640865719,103.865254301932,5f9230cb0765a5fd448d041a5559e967,toa payoh
61089 (bus stop),transportation,bus stop,1.33307165899664,103.86530804877,0c13a3ec87752bbb509288c8b1613439,toa payoh
61009 (bus stop),transportation,bus stop,1.33521166683896,103.866632500046,a530387de52a66ed7e3a790341a4376a,toa payoh
61099 (bus stop),transportation,bus stop,1.33236805604121,103.867100000035,309c1553456fec9304847700beb13346,toa payoh
ntuc fairprice co-operative ltd,market,,1.33263381545601,103.867151673726,757ded860eb055bfa5fd78b993780f75,toa payoh
61061 (bus stop),transportation,bus stop,1.33268166691607,103.868228332911,a2688db89c6e4a31ca897d955d64ed5c,toa payoh
